ticket_id,account_id,created_at,resolved_at,priority,category,status,satisfaction_score
TKT-00987,ACC-0111,2024-10-04T09:56:35,2024-10-04T11:36:08.132135,p1,billing,resolved,1.4
TKT-00988,ACC-0111,2024-01-02T20:34:16,2024-01-03T21:21:11.402122,p2,onboarding,resolved,2.8
TKT-00989,ACC-0111,2024-11-03T19:43:21,2024-11-04T05:59:53.792846,p3,billing,resolved,3.6
TKT-00990,ACC-0111,2023-12-15T13:22:03,2023-12-16T12:39:01.112340,p3,performance,resolved,3.4
TKT-00991,ACC-0111,2024-11-22T02:26:25,2024-11-23T05:06:15.140317,p3,performance,resolved,3.7
TKT-00992,ACC-0111,2024-01-30T11:27:51,2024-01-31T01:55:39.430974,p3,onboarding,resolved,1.2
TKT-00993,ACC-0112,2024-08-28T13:56:11,2024-09-07T22:24:19.148804,p4,billing,resolved,3.2
TKT-00994,ACC-0112,2024-12-08T14:27:51,2024-12-08T17:07:13.508564,p2,bug,resolved,3.1
TKT-00995,ACC-0112,2024-10-12T17:13:10,2024-10-15T09:18:42.539584,p4,bug,resolved,3.0
TKT-00996,ACC-0112,2024-12-07T16:28:20,2024-12-08T07:10:01.699043,p3,billing,resolved,3.7
TKT-00997,ACC-0112,2024-10-03T01:29:40,2024-10-05T21:37:00.160366,p4,bug,resolved,3.3
TKT-00998,ACC-0112,2025-01-29T13:00:34,,p3,billing,escalated,
TKT-00999,ACC-0112,2025-01-02T14:33:10,2025-01-03T06:50:24.676096,p3,billing,resolved,2.9
TKT-01000,ACC-0113,2025-01-09T13:17:50,2025-01-09T22:34:26.125225,p2,billing,resolved,4.2
TKT-01001,ACC-0114,2024-04-22T20:57:16,2024-05-07T12:49:43.797995,p4,billing,resolved,2.8
TKT-01002,ACC-0114,2023-12-09T10:59:14,2023-12-13T02:10:32.859616,p4,bug,resolved,4.7
TKT-01003,ACC-0114,2024-07-21T14:20:58,2024-07-29T20:02:22.359331,p4,billing,resolved,3.9
TKT-01004,ACC-0114,2023-09-27T04:47:39,2023-09-30T16:28:24.813816,p4,how_to,resolved,4.8
TKT-01005,ACC-0114,2024-05-20T06:07:03,2024-05-21T17:31:44.008459,p3,bug,resolved,3.1
TKT-01006,ACC-0114,2024-01-22T11:56:53,2024-01-25T10:23:21.038750,p4,onboarding,resolved,4.6
TKT-01007,ACC-0114,2025-01-03T02:41:24,,p4,onboarding,escalated,
TKT-01008,ACC-0114,2024-09-02T08:49:40,2024-09-02T13:48:35.848448,p2,feature_request,resolved,2.8
TKT-01009,ACC-0114,2024-06-18T01:25:23,2024-06-18T17:50:33.162383,p3,onboarding,resolved,4.1
TKT-01010,ACC-0115,2023-08-06T10:51:36,2023-08-07T11:15:42.582782,p3,feature_request,resolved,3.5
TKT-01011,ACC-0115,2024-05-03T04:53:51,2024-05-03T20:19:30.369294,p3,bug,resolved,4.8
TKT-01012,ACC-0115,2023-08-20T05:25:54,2023-08-20T13:07:32.618074,p2,how_to,resolved,4.0
TKT-01013,ACC-0115,2023-12-04T23:44:52,2023-12-06T05:44:50.783023,p3,performance,resolved,3.0
TKT-01014,ACC-0115,2024-05-02T09:35:56,2024-05-02T14:33:55.645615,p1,how_to,resolved,2.7
TKT-01015,ACC-0115,2024-08-29T09:21:23,2024-08-29T17:14:21.817776,p2,billing,resolved,4.1
TKT-01016,ACC-0115,2024-04-05T00:55:32,2024-04-07T23:16:51.763160,p4,how_to,resolved,2.7
TKT-01017,ACC-0115,2024-07-09T23:22:11,2024-07-20T11:11:47.912380,p4,bug,resolved,3.6
TKT-01018,ACC-0116,2024-08-19T06:31:19,,p4,performance,escalated,
TKT-01019,ACC-0116,2024-10-19T20:24:23,2024-10-24T01:37:01.576573,p4,onboarding,resolved,4.9
TKT-01020,ACC-0117,2024-07-09T23:56:13,2024-07-23T02:37:30.112961,p4,how_to,resolved,1.7
TKT-01021,ACC-0117,2024-08-01T16:59:10,2024-08-03T01:47:12.762468,p3,billing,resolved,2.0
TKT-01022,ACC-0117,2024-05-02T02:24:09,2024-05-05T17:57:39.604741,p4,feature_request,resolved,3.3
TKT-01023,ACC-0117,2024-07-27T16:50:56,2024-07-28T23:45:09.411659,p3,bug,resolved,3.0
TKT-01024,ACC-0117,2024-03-21T14:13:15,2024-03-23T11:46:07.822445,p3,performance,resolved,1.3
TKT-01025,ACC-0117,2024-01-10T07:48:53,2024-01-12T18:25:00.814926,p3,billing,resolved,2.6
TKT-01026,ACC-0117,2024-12-12T12:05:53,2024-12-12T18:54:26.502383,p2,bug,resolved,1.5
TKT-01027,ACC-0117,2024-02-08T13:36:38,2024-02-09T20:14:45.611596,p3,billing,resolved,3.7
TKT-01028,ACC-0117,2024-12-28T03:11:26,2024-12-29T06:45:24.979468,p3,bug,resolved,2.9
TKT-01029,ACC-0117,2024-12-12T02:11:43,2024-12-15T00:24:15.447053,p4,how_to,resolved,3.3
TKT-01030,ACC-0117,2024-04-10T14:37:37,2024-04-14T22:23:43.343666,p4,bug,resolved,3.9
TKT-01031,ACC-0117,2024-08-09T08:49:37,2024-08-10T12:17:52.188200,p3,performance,resolved,3.5
TKT-01032,ACC-0117,2024-08-10T16:58:24,2024-08-14T16:32:15.021271,p4,performance,resolved,1.4
TKT-01033,ACC-0117,2024-03-05T17:08:17,2024-03-07T08:10:27.607491,p3,bug,resolved,3.7
TKT-01034,ACC-0117,2024-05-13T12:22:14,2024-05-15T22:23:31.133871,p4,onboarding,resolved,3.1
TKT-01035,ACC-0117,2024-01-30T20:24:55,2024-01-31T06:16:07.368172,p2,feature_request,resolved,3.3
TKT-01036,ACC-0117,2024-03-04T17:55:05,2024-03-17T19:30:24.904573,p4,feature_request,resolved,1.9
TKT-01037,ACC-0117,2024-05-28T19:35:36,2024-05-31T23:49:00.416113,p4,bug,resolved,3.3
TKT-01038,ACC-0117,2024-04-13T05:24:46,2024-04-14T23:59:18.254763,p3,bug,resolved,1.4
TKT-01039,ACC-0117,2024-03-25T18:15:22,2024-03-25T22:45:14.221968,p2,bug,resolved,1.6
TKT-01040,ACC-0117,2024-03-09T17:41:57,2024-03-10T03:56:42.173259,p2,performance,resolved,2.3
TKT-01041,ACC-0117,2024-01-09T12:41:12,2024-01-10T12:56:53.925932,p4,bug,resolved,1.4
TKT-01042,ACC-0117,2024-03-28T14:14:35,2024-03-28T23:08:03.477723,p2,feature_request,resolved,1.6
TKT-01043,ACC-0117,2024-11-29T19:00:32,2024-11-30T17:01:08.508828,p3,billing,resolved,3.1
TKT-01044,ACC-0117,2024-11-06T08:42:43,2024-11-06T19:59:20.516634,p3,bug,resolved,1.7
TKT-01045,ACC-0118,2025-01-26T11:58:20,2025-01-27T16:48:20.309005,p3,bug,resolved,4.1
TKT-01046,ACC-0118,2024-12-20T11:11:51,2024-12-21T05:45:28.605053,p3,bug,resolved,3.0
TKT-01047,ACC-0119,2025-01-19T01:02:02,2025-01-19T05:52:53.287977,p2,billing,resolved,3.3
TKT-01048,ACC-0120,2024-04-24T16:12:01,2024-04-29T01:38:25.865366,p4,bug,resolved,3.1
TKT-01049,ACC-0120,2024-10-22T01:14:53,2024-10-23T05:08:55.894813,p2,performance,resolved,3.7
TKT-01050,ACC-0120,2024-07-23T10:53:22,2024-07-25T04:59:08.539979,p3,onboarding,resolved,3.7
TKT-01051,ACC-0120,2024-09-22T10:14:11,2024-09-22T15:40:23.454254,p2,feature_request,resolved,4.5
TKT-01052,ACC-0120,2024-09-16T10:49:08,,p4,how_to,open,
TKT-01053,ACC-0120,2024-09-08T01:55:47,2024-09-09T02:34:48.607877,p3,bug,resolved,3.2
TKT-01054,ACC-0121,2024-05-26T01:02:17,2024-05-26T23:53:01.479377,p3,feature_request,resolved,2.8
TKT-01055,ACC-0121,2025-01-17T04:10:47,2025-01-21T07:09:09.487100,p4,feature_request,resolved,4.6
TKT-01056,ACC-0121,2024-05-20T13:15:22,2024-05-21T18:19:57.748279,p3,feature_request,resolved,3.3
TKT-01057,ACC-0121,2024-01-13T06:02:59,2024-01-14T06:59:11.356689,p3,onboarding,resolved,3.5
TKT-01058,ACC-0121,2024-08-24T13:46:23,,p3,how_to,escalated,
TKT-01059,ACC-0121,2023-11-10T00:56:53,2023-11-14T07:51:36.699776,p4,billing,resolved,3.7
TKT-01060,ACC-0121,2024-09-16T05:19:21,2024-09-17T12:03:12.896902,p3,how_to,resolved,4.5
TKT-01061,ACC-0121,2024-08-26T11:21:20,2024-08-27T21:47:01.119524,p3,feature_request,resolved,3.6
TKT-01062,ACC-0122,2024-10-01T14:29:27,2024-10-05T18:10:20.712991,p4,performance,resolved,4.8
TKT-01063,ACC-0122,2024-09-20T16:08:38,2024-09-21T02:25:51.084733,p3,performance,resolved,2.9
TKT-01064,ACC-0123,2024-04-22T08:51:48,2024-04-27T00:49:34.944921,p4,bug,resolved,1.6
TKT-01065,ACC-0123,2023-03-03T15:07:27,2023-03-05T09:05:10.598319,p3,performance,resolved,3.3
TKT-01066,ACC-0123,2023-10-19T08:40:42,2023-10-20T06:02:01.618264,p3,performance,resolved,3.7
TKT-01067,ACC-0123,2024-02-17T01:26:42,2024-02-17T03:38:19.274185,p1,billing,resolved,1.8
TKT-01068,ACC-0123,2023-03-17T15:00:50,2023-04-01T03:38:48.441094,p4,performance,resolved,2.9
TKT-01069,ACC-0123,2023-09-17T02:25:18,2023-09-17T23:41:44.113623,p3,how_to,resolved,1.3
TKT-01070,ACC-0123,2024-01-12T15:30:13,2024-01-14T04:41:34.472838,p3,billing,resolved,2.6
TKT-01071,ACC-0123,2024-01-05T00:17:06,2024-01-07T10:00:40.789936,p4,performance,resolved,3.0
TKT-01072,ACC-0123,2023-02-17T05:02:59,2023-02-18T05:30:11.262933,p4,how_to,resolved,3.4
TKT-01073,ACC-0123,2023-03-04T04:30:26,2023-03-04T07:12:54.445359,p2,billing,resolved,1.9
TKT-01074,ACC-0123,2023-11-01T09:46:01,2023-11-01T22:24:20.139388,p3,bug,resolved,2.2
TKT-01075,ACC-0123,2024-10-25T23:56:56,2024-11-03T09:45:31.903482,p4,bug,resolved,2.1
TKT-01076,ACC-0123,2023-08-29T23:30:13,2023-09-02T03:50:25.371175,p4,how_to,resolved,3.6
TKT-01077,ACC-0123,2023-03-19T14:22:10,2023-03-20T21:33:42.321136,p3,billing,resolved,2.2
TKT-01078,ACC-0123,2024-06-02T17:27:14,2024-06-03T16:09:18.999912,p3,bug,resolved,1.3
TKT-01079,ACC-0123,2024-11-20T06:47:17,2024-11-24T19:06:13.836179,p3,how_to,resolved,2.6
TKT-01080,ACC-0123,2024-11-13T07:49:26,2024-11-14T22:55:00.966689,p3,bug,resolved,1.9
TKT-01081,ACC-0123,2023-03-30T03:14:55,2023-03-30T13:59:39.677423,p3,performance,resolved,3.3
TKT-01082,ACC-0123,2024-05-10T16:35:14,,p4,bug,escalated,
TKT-01083,ACC-0123,2024-04-24T10:27:01,2024-04-28T15:13:36.170304,p4,performance,resolved,2.4
TKT-01084,ACC-0123,2024-02-16T20:25:45,2024-02-17T20:24:02.597009,p3,bug,resolved,1.7
TKT-01085,ACC-0123,2023-11-13T15:16:22,2023-11-28T04:41:48.096081,p4,bug,resolved,1.6
TKT-01086,ACC-0123,2024-01-13T09:34:13,,p4,bug,escalated,
TKT-01087,ACC-0123,2024-04-13T18:07:27,2024-04-14T06:05:27.380085,p3,performance,resolved,2.7
TKT-01088,ACC-0123,2024-03-24T13:12:21,2024-03-26T19:20:44.059917,p4,bug,resolved,3.4
TKT-01089,ACC-0124,2025-01-30T23:14:35,2025-01-31T08:45:29.807059,p2,how_to,resolved,3.0
TKT-01090,ACC-0124,2024-05-04T22:21:33,2024-05-05T11:38:54.946427,p3,how_to,resolved,3.1
TKT-01091,ACC-0124,2024-10-10T15:49:18,2024-10-10T18:51:05.995342,p2,bug,resolved,4.8
TKT-01092,ACC-0124,2024-11-27T00:13:35,2024-11-27T14:44:41.477911,p3,performance,resolved,4.7
TKT-01093,ACC-0124,2024-12-28T03:33:55,2024-12-30T09:41:46.648581,p4,how_to,resolved,4.1
TKT-01094,ACC-0124,2024-07-01T02:31:08,2024-07-01T06:12:14.642122,p2,billing,resolved,2.7
TKT-01095,ACC-0124,2024-08-21T20:50:47,,p4,onboarding,escalated,
TKT-01096,ACC-0125,2024-11-12T23:03:47,2024-11-19T08:07:03.982674,p4,how_to,resolved,4.1
TKT-01097,ACC-0125,2024-09-23T17:11:01,2024-09-24T21:00:21.765599,p4,how_to,resolved,2.7
TKT-01098,ACC-0125,2024-10-03T17:04:55,2024-10-07T00:52:32.897526,p4,feature_request,resolved,3.3
TKT-01099,ACC-0125,2024-05-20T14:07:37,2024-05-21T00:49:34.690920,p2,billing,resolved,4.1
TKT-01100,ACC-0126,2025-01-24T22:37:09,2025-02-08T12:18:01.899665,p4,how_to,resolved,4.3
TKT-01101,ACC-0126,2024-02-12T00:42:16,2024-02-12T03:47:11.496826,p1,onboarding,resolved,4.8
TKT-01102,ACC-0126,2024-07-11T23:10:47,2024-07-12T09:33:38.412210,p2,how_to,resolved,3.8
TKT-01103,ACC-0126,2024-02-28T04:42:26,2024-03-02T15:03:21.808937,p4,billing,resolved,3.9
TKT-01104,ACC-0126,2024-11-28T22:45:30,2024-12-02T12:17:38.296127,p4,onboarding,resolved,2.9
TKT-01105,ACC-0126,2025-01-02T04:28:10,2025-01-03T21:06:02.851965,p3,billing,resolved,4.7
TKT-01106,ACC-0126,2024-12-09T04:55:15,2024-12-09T20:32:20.048715,p3,billing,resolved,3.0
TKT-01107,ACC-0126,2024-05-31T09:04:19,2024-06-01T11:39:28.202856,p3,how_to,resolved,2.6
TKT-01108,ACC-0126,2024-10-22T09:54:12,,p4,how_to,escalated,
TKT-01109,ACC-0126,2024-02-20T18:00:16,2024-02-20T23:37:41.809378,p2,billing,resolved,3.1
TKT-01110,ACC-0126,2024-08-01T22:44:15,,p2,feature_request,escalated,
TKT-01111,ACC-0126,2024-09-25T22:20:27,2024-09-27T13:03:46.085887,p4,how_to,resolved,4.1
TKT-01112,ACC-0126,2024-03-26T00:21:56,2024-03-26T04:21:32.114540,p2,billing,resolved,4.6
TKT-01113,ACC-0127,2023-02-04T09:39:43,2023-02-12T08:03:43.830900,p4,how_to,resolved,4.6
TKT-01114,ACC-0127,2023-07-16T10:16:39,2023-07-17T01:36:00.498100,p3,bug,resolved,2.9
TKT-01115,ACC-0127,2024-07-07T15:01:28,2024-07-08T01:32:13.482616,p3,how_to,resolved,4.6
TKT-01116,ACC-0127,2023-12-11T00:24:20,2023-12-12T11:15:14.904833,p3,how_to,resolved,3.2
TKT-01117,ACC-0127,2023-12-12T07:24:57,2023-12-23T02:12:52.651946,p4,billing,resolved,3.9
TKT-01118,ACC-0127,2024-02-16T01:20:45,2024-02-16T20:28:13.508051,p3,bug,resolved,4.1
TKT-01119,ACC-0127,2024-02-15T00:43:46,2024-02-18T07:30:24.951131,p4,billing,resolved,3.8
TKT-01120,ACC-0127,2024-04-22T15:35:48,2024-04-23T10:41:34.505624,p3,feature_request,resolved,2.8
TKT-01121,ACC-0128,2023-09-17T07:14:37,2023-09-19T12:15:32.164594,p4,bug,resolved,4.6
TKT-01122,ACC-0128,2024-02-23T15:32:58,2024-02-25T12:16:17.453082,p3,billing,resolved,3.3
TKT-01123,ACC-0128,2024-03-01T14:27:52,2024-03-04T11:36:58.422498,p4,onboarding,resolved,3.9
TKT-01124,ACC-0128,2023-12-22T17:31:06,2023-12-27T04:35:27.272153,p4,onboarding,resolved,4.9
TKT-01125,ACC-0128,2024-03-12T21:58:05,2024-03-15T13:07:28.363164,p4,how_to,resolved,4.1
TKT-01126,ACC-0129,2025-01-07T09:00:12,2025-01-09T07:16:02.474362,p4,bug,resolved,3.9
TKT-01127,ACC-0130,2024-10-11T09:48:37,2024-10-15T21:10:27.107956,p4,how_to,resolved,2.6
TKT-01128,ACC-0130,2025-01-20T04:42:00,,p2,feature_request,open,
TKT-01129,ACC-0130,2024-06-22T08:04:55,2024-06-22T09:08:02.581808,p1,feature_request,resolved,2.7
TKT-01130,ACC-0130,2024-10-09T23:09:28,2024-10-14T14:58:01.161625,p4,bug,resolved,4.0
TKT-01131,ACC-0130,2024-06-27T14:20:34,2024-06-28T12:30:09.175947,p3,performance,resolved,4.0
TKT-01132,ACC-0131,2024-12-25T00:14:06,2024-12-26T18:14:35.119853,p3,billing,resolved,1.2
TKT-01133,ACC-0131,2024-12-02T04:12:53,2024-12-03T13:24:40.539791,p4,performance,resolved,2.5
TKT-01134,ACC-0132,2024-08-31T16:35:38,2024-09-02T01:30:47.013517,p2,feature_request,resolved,3.2
TKT-01135,ACC-0132,2024-10-17T10:57:13,2024-10-18T07:43:13.250301,p3,bug,resolved,4.3
TKT-01136,ACC-0132,2024-06-26T03:02:22,,p3,bug,open,
TKT-01137,ACC-0132,2024-05-17T08:26:30,2024-05-29T10:00:54.830473,p4,how_to,resolved,2.8
TKT-01138,ACC-0132,2024-05-04T20:46:15,2024-05-07T08:07:07.698891,p4,onboarding,resolved,3.0
TKT-01139,ACC-0132,2024-11-04T01:41:11,2024-11-05T21:40:25.055920,p4,billing,resolved,4.9
TKT-01140,ACC-0132,2024-12-23T17:10:22,2025-01-05T12:40:51.678866,p4,how_to,resolved,3.5
TKT-01141,ACC-0132,2024-10-08T23:37:14,2024-10-14T22:10:53.257770,p3,feature_request,resolved,2.6
TKT-01142,ACC-0133,2025-01-24T12:23:40,2025-01-25T11:25:18.096207,p3,billing,resolved,4.4
TKT-01143,ACC-0134,2024-04-10T19:09:43,2024-04-10T23:55:31.832278,p2,performance,resolved,3.8
TKT-01144,ACC-0134,2024-08-30T22:19:07,2024-08-31T15:59:41.104484,p3,bug,resolved,3.4
TKT-01145,ACC-0134,2024-02-17T07:18:25,2024-02-17T23:39:16.849566,p2,how_to,resolved,4.5
TKT-01146,ACC-0134,2024-04-03T20:24:57,2024-04-04T15:18:01.846189,p3,onboarding,resolved,4.4
TKT-01147,ACC-0134,2024-09-12T17:07:55,2024-09-14T11:54:33.148294,p3,how_to,resolved,4.7
TKT-01148,ACC-0134,2024-08-12T23:08:19,2024-08-16T18:18:40.970142,p4,performance,resolved,4.0
TKT-01149,ACC-0134,2024-10-15T10:37:35,2024-10-15T18:13:16.727900,p1,bug,resolved,2.8
TKT-01150,ACC-0134,2024-03-25T03:49:59,2024-03-25T13:35:24.056381,p2,feature_request,resolved,3.5
TKT-01151,ACC-0135,2024-11-08T04:22:20,2024-11-10T00:21:42.789256,p3,how_to,resolved,3.0
TKT-01152,ACC-0135,2023-10-08T19:16:36,2023-10-12T15:40:45.826993,p4,feature_request,resolved,3.6
TKT-01153,ACC-0136,2024-11-05T05:30:44,2024-11-05T09:12:17.026151,p2,feature_request,resolved,4.0
TKT-01154,ACC-0136,2024-12-01T06:54:20,2024-12-05T22:09:13.054583,p4,performance,resolved,4.8
TKT-01155,ACC-0136,2024-11-12T13:37:24,2024-11-13T12:54:10.908864,p3,billing,resolved,4.9
TKT-01156,ACC-0136,2024-08-26T15:07:27,2024-08-28T07:29:43.272790,p3,billing,resolved,3.3
TKT-01157,ACC-0137,2025-01-28T01:29:03,2025-01-29T08:04:56.326611,p2,billing,resolved,3.4
TKT-01158,ACC-0137,2025-01-29T13:07:53,2025-01-29T15:48:11.905360,p2,bug,resolved,4.4
TKT-01159,ACC-0138,2024-06-10T20:40:59,2024-06-11T19:26:35.495444,p3,onboarding,resolved,3.8
TKT-01160,ACC-0138,2023-07-10T14:05:22,,p3,bug,escalated,
TKT-01161,ACC-0138,2024-09-11T18:46:31,2024-09-12T15:57:56.027979,p3,bug,resolved,3.6
TKT-01162,ACC-0138,2024-09-30T18:12:23,2024-10-02T23:02:08.327222,p4,performance,resolved,3.4
TKT-01163,ACC-0138,2024-03-22T20:52:00,2024-03-23T06:11:14.441794,p2,bug,resolved,3.0
TKT-01164,ACC-0138,2024-05-27T22:54:44,2024-05-31T08:50:03.199720,p4,how_to,resolved,4.9
TKT-01165,ACC-0138,2024-02-04T00:57:52,2024-02-04T06:08:24.330151,p2,performance,resolved,4.0
TKT-01166,ACC-0138,2023-05-13T03:50:30,2023-05-17T05:54:06.531108,p4,how_to,resolved,2.9
TKT-01167,ACC-0138,2024-02-04T15:18:37,2024-02-06T05:20:51.668205,p3,onboarding,resolved,3.3
TKT-01168,ACC-0138,2023-12-24T21:40:51,2023-12-26T02:33:26.798049,p3,performance,resolved,3.8
TKT-01169,ACC-0138,2023-09-16T00:20:39,2023-09-17T05:58:41.334814,p2,how_to,resolved,3.4
TKT-01170,ACC-0138,2023-10-12T08:50:26,2023-10-15T18:30:20.945163,p4,feature_request,resolved,3.6
TKT-01171,ACC-0138,2024-01-19T10:21:09,2024-01-23T12:34:15.754535,p3,billing,resolved,4.8
TKT-01172,ACC-0138,2024-12-14T02:11:12,2024-12-15T12:28:54.074745,p3,performance,resolved,4.0
TKT-01173,ACC-0138,2024-05-10T16:44:49,2024-05-11T20:50:24.210424,p3,how_to,resolved,5.0
TKT-01174,ACC-0138,2023-09-25T03:14:13,2023-09-25T14:49:03.756940,p3,onboarding,resolved,4.5
TKT-01175,ACC-0138,2023-10-21T23:04:06,2023-10-26T16:50:58.402246,p3,performance,resolved,4.5
TKT-01176,ACC-0138,2023-08-13T20:24:14,2023-08-14T00:10:59.208618,p1,performance,resolved,3.3
TKT-01177,ACC-0138,2023-08-27T08:23:14,2023-08-27T18:08:28.316699,p3,feature_request,resolved,3.0
TKT-01178,ACC-0138,2023-06-27T22:27:41,2023-06-28T04:06:32.130601,p2,feature_request,resolved,3.8
TKT-01179,ACC-0139,2024-08-13T17:57:51,2024-08-15T04:52:09.860914,p3,performance,resolved,4.1
TKT-01180,ACC-0139,2024-03-15T13:24:01,2024-03-18T23:35:47.189452,p4,billing,resolved,2.6
TKT-01181,ACC-0139,2025-01-25T08:01:19,2025-01-29T15:04:24.899644,p4,how_to,resolved,3.9
TKT-01182,ACC-0139,2024-01-26T07:39:51,2024-01-28T11:11:05.932159,p4,feature_request,resolved,2.5
TKT-01183,ACC-0139,2024-09-14T13:44:34,2024-09-19T05:46:16.001258,p4,how_to,resolved,4.9
TKT-01184,ACC-0139,2024-04-07T18:55:52,2024-04-07T23:03:56.982667,p2,how_to,resolved,3.3
TKT-01185,ACC-0139,2024-10-15T14:34:02,2024-10-20T04:40:30.107180,p3,performance,resolved,4.4
TKT-01186,ACC-0139,2024-04-25T19:28:47,2024-04-27T04:02:18.766134,p3,feature_request,resolved,3.4
TKT-01187,ACC-0139,2024-05-02T00:30:26,2024-05-06T10:33:50.554220,p4,onboarding,resolved,2.6
TKT-01188,ACC-0139,2024-05-16T11:12:47,2024-05-17T08:57:28.371411,p3,onboarding,resolved,3.8
TKT-01189,ACC-0139,2024-05-04T13:52:25,2024-05-06T02:57:49.081768,p3,feature_request,resolved,3.5
TKT-01190,ACC-0140,2024-10-03T22:49:25,2024-10-04T06:49:46.246704,p2,bug,resolved,4.8
TKT-01191,ACC-0140,2023-12-02T22:29:09,2023-12-05T08:13:49.327840,p4,performance,resolved,5.0
TKT-01192,ACC-0140,2024-09-13T02:57:34,2024-09-16T08:24:01.402027,p4,how_to,resolved,4.9
TKT-01193,ACC-0140,2024-08-07T23:01:59,2024-08-08T09:51:55.047804,p3,feature_request,resolved,2.9
TKT-01194,ACC-0140,2024-05-01T11:53:01,2024-05-01T15:08:20.715366,p1,onboarding,resolved,4.8
TKT-01195,ACC-0141,2024-09-11T12:13:55,2024-09-16T02:00:17.619724,p4,bug,resolved,4.8
TKT-01196,ACC-0141,2024-11-15T03:09:42,2024-11-17T06:36:16.789511,p4,bug,resolved,3.2
TKT-01197,ACC-0141,2024-07-11T15:43:14,2024-07-12T13:39:20.753989,p3,how_to,resolved,2.7
TKT-01198,ACC-0142,2024-08-02T16:37:25,2024-08-04T04:56:59.346845,p4,bug,resolved,1.0
TKT-01199,ACC-0142,2024-02-17T18:07:51,2024-02-18T21:21:12.444950,p3,bug,resolved,3.0
TKT-01200,ACC-0142,2024-10-07T18:41:21,2024-10-09T11:41:01.272288,p3,bug,resolved,2.7
TKT-01201,ACC-0142,2024-02-21T18:25:26,2024-02-21T21:00:41.567409,p1,performance,resolved,2.5
TKT-01202,ACC-0142,2024-04-16T08:53:58,2024-04-17T00:51:20.190218,p3,bug,resolved,2.9
TKT-01203,ACC-0142,2024-08-18T07:05:04,2024-08-18T17:23:41.028920,p2,bug,resolved,1.6
TKT-01204,ACC-0142,2024-01-17T16:43:25,2024-01-18T14:36:55.207296,p3,bug,resolved,1.5
TKT-01205,ACC-0142,2024-05-31T17:03:08,2024-06-01T01:36:45.011298,p2,onboarding,resolved,1.3
TKT-01206,ACC-0142,2025-01-27T20:33:20,2025-01-29T13:53:58.432969,p3,billing,resolved,2.8
TKT-01207,ACC-0142,2024-11-05T01:23:17,2024-11-06T00:56:42.729989,p3,bug,resolved,2.4
TKT-01208,ACC-0142,2024-07-27T05:19:51,2024-07-28T16:39:19.678653,p3,bug,resolved,3.6
TKT-01209,ACC-0142,2024-08-12T14:20:18,2024-08-17T04:48:47.233032,p4,performance,resolved,3.3
TKT-01210,ACC-0142,2024-03-25T20:36:20,2024-03-26T11:25:03.059676,p3,billing,resolved,2.9
TKT-01211,ACC-0142,2024-06-11T14:37:05,2024-06-12T05:35:08.433820,p3,billing,resolved,1.7
TKT-01212,ACC-0142,2024-09-13T14:51:36,,p3,bug,escalated,
TKT-01213,ACC-0142,2024-10-02T16:33:47,2024-10-04T07:09:00.292888,p3,performance,resolved,1.7
TKT-01214,ACC-0142,2024-07-10T04:24:12,2024-07-10T07:23:02.086710,p1,bug,resolved,2.7
TKT-01215,ACC-0142,2023-12-23T20:58:59,2023-12-28T04:26:23.530941,p4,feature_request,resolved,2.3
TKT-01216,ACC-0142,2024-01-22T02:38:07,,p4,billing,open,
TKT-01217,ACC-0142,2024-12-01T15:44:37,,p3,onboarding,open,
TKT-01218,ACC-0142,2023-12-05T11:56:08,2023-12-05T16:45:04.412302,p2,onboarding,resolved,1.8
TKT-01219,ACC-0142,2024-03-01T04:23:51,2024-03-02T04:46:39.765959,p4,bug,resolved,1.8
TKT-01220,ACC-0142,2023-09-29T12:42:07,2023-10-01T06:39:56.392245,p3,onboarding,resolved,1.7
TKT-01221,ACC-0142,2024-12-30T00:26:36,2024-12-31T21:07:41.795481,p4,bug,resolved,1.3
TKT-01222,ACC-0142,2024-08-27T06:51:32,,p4,bug,escalated,
TKT-01223,ACC-0143,2024-09-05T07:53:42,2024-09-05T10:39:51.557450,p2,how_to,resolved,2.3
TKT-01224,ACC-0143,2025-01-25T17:23:19,2025-01-27T00:46:28.556970,p4,billing,resolved,3.5
TKT-01225,ACC-0143,2024-02-09T16:24:40,2024-02-11T09:44:05.438134,p4,bug,resolved,3.7
TKT-01226,ACC-0143,2024-12-26T17:14:52,2024-12-27T08:55:35.611157,p3,onboarding,resolved,2.0
TKT-01227,ACC-0143,2024-02-26T20:09:43,2024-02-27T00:19:52.129963,p2,billing,resolved,2.1
TKT-01228,ACC-0143,2024-06-30T09:57:35,,p4,billing,escalated,
TKT-01229,ACC-0143,2024-01-26T03:32:44,2024-01-27T16:08:33.599265,p4,billing,resolved,3.2
TKT-01230,ACC-0143,2024-03-25T12:26:18,,p3,onboarding,escalated,
TKT-01231,ACC-0143,2024-06-20T21:11:54,2024-06-21T12:35:44.418724,p3,how_to,resolved,2.6
TKT-01232,ACC-0143,2024-11-04T23:55:02,2024-11-06T20:21:18.107698,p3,performance,resolved,1.8
TKT-01233,ACC-0143,2024-12-24T17:35:19,2024-12-28T00:57:26.481297,p4,bug,resolved,2.3
TKT-01234,ACC-0143,2024-03-15T10:46:40,2024-03-16T18:42:17.584288,p4,bug,resolved,2.2
