invoice_id,account_id,invoice_date,amount,currency,status,line_items
INV-001445,ACC-0127,2024-12-02,499,USD,paid,novacrm_platform
INV-001446,ACC-0127,2025-01-02,499,USD,overdue,novacrm_platform
INV-001447,ACC-0128,2023-06-04,149,USD,paid,novacrm_platform
INV-001448,ACC-0128,2023-07-04,149,USD,paid,novacrm_platform
INV-001449,ACC-0128,2023-08-03,149,USD,paid,novacrm_platform
INV-001450,ACC-0128,2023-09-04,149,USD,paid,novacrm_platform
INV-001451,ACC-0128,2023-10-01,149,USD,paid,novacrm_platform
INV-001452,ACC-0128,2023-11-03,149,USD,paid,novacrm_platform
INV-001453,ACC-0128,2023-12-02,149,USD,paid,novacrm_platform
INV-001454,ACC-0128,2024-01-01,149,USD,paid,novacrm_platform
INV-001455,ACC-0128,2024-02-02,149,USD,paid,novacrm_platform
INV-001456,ACC-0128,2024-03-04,149,USD,paid,novacrm_platform
INV-001457,ACC-0128,2024-04-04,149,USD,paid,novacrm_platform
INV-001458,ACC-0128,2024-05-04,149,USD,overdue,novacrm_platform
INV-001459,ACC-0128,2024-06-04,149,USD,paid,novacrm_platform
INV-001460,ACC-0128,2024-07-02,149,USD,paid,novacrm_platform
INV-001461,ACC-0128,2024-08-03,149,USD,paid,novacrm_platform
INV-001462,ACC-0128,2024-09-04,149,USD,paid,novacrm_platform
INV-001463,ACC-0128,2024-10-02,149,USD,paid,novacrm_platform
INV-001464,ACC-0128,2024-11-04,149,USD,paid,novacrm_platform
INV-001465,ACC-0128,2024-12-02,149,USD,paid,novacrm_platform
INV-001466,ACC-0128,2025-01-04,149,USD,paid,novacrm_platform
INV-001467,ACC-0129,2024-11-03,149,USD,paid,novacrm_platform
INV-001468,ACC-0129,2024-12-03,149,USD,paid,novacrm_platform
INV-001469,ACC-0129,2025-01-01,149,USD,paid,novacrm_platform
INV-001470,ACC-0130,2024-07-03,149,USD,paid,novacrm_platform
INV-001471,ACC-0130,2024-08-04,149,USD,paid,novacrm_platform
INV-001472,ACC-0130,2024-09-03,149,USD,paid,novacrm_platform
INV-001473,ACC-0130,2024-10-04,149,USD,paid,novacrm_platform
INV-001474,ACC-0130,2024-11-01,149,USD,paid,novacrm_platform
INV-001475,ACC-0130,2024-12-01,149,USD,paid,novacrm_platform
INV-001476,ACC-0130,2025-01-01,149,USD,paid,novacrm_platform
INV-001477,ACC-0131,2024-12-02,49,USD,paid,novacrm_platform
INV-001478,ACC-0132,2024-02-01,49,USD,paid,novacrm_platform
INV-001479,ACC-0132,2024-03-02,49,USD,paid,novacrm_platform
INV-001480,ACC-0132,2024-04-02,49,USD,paid,novacrm_platform
INV-001481,ACC-0132,2024-05-03,49,USD,paid,novacrm_platform
INV-001482,ACC-0132,2024-06-04,49,USD,paid,novacrm_platform
INV-001483,ACC-0132,2024-07-04,49,USD,overdue,novacrm_platform
INV-001484,ACC-0132,2024-08-01,49,USD,paid,novacrm_platform
INV-001485,ACC-0132,2024-09-02,49,USD,paid,novacrm_platform
INV-001486,ACC-0132,2024-10-04,49,USD,paid,novacrm_platform
INV-001487,ACC-0132,2024-11-04,49,USD,paid,novacrm_platform
INV-001488,ACC-0132,2024-12-03,49,USD,paid,novacrm_platform
INV-001489,ACC-0132,2025-01-01,49,USD,paid,novacrm_platform
INV-001490,ACC-0133,2024-12-02,499,USD,paid,novacrm_platform
INV-001491,ACC-0133,2025-01-04,499,USD,paid,novacrm_platform
INV-001492,ACC-0134,2024-01-01,49,USD,paid,novacrm_platform
INV-001493,ACC-0134,2024-02-01,49,USD,paid,novacrm_platform
INV-001494,ACC-0134,2024-03-02,49,USD,paid,novacrm_platform
INV-001495,ACC-0134,2024-04-03,49,USD,paid,novacrm_platform
INV-001496,ACC-0134,2024-05-02,49,USD,overdue,novacrm_platform
INV-001497,ACC-0134,2024-06-01,49,USD,paid,novacrm_platform
INV-001498,ACC-0134,2024-07-01,49,USD,paid,novacrm_platform
INV-001499,ACC-0134,2024-08-03,49,USD,paid,novacrm_platform
INV-001500,ACC-0134,2024-09-01,49,USD,paid,novacrm_platform
INV-001501,ACC-0134,2024-10-02,49,USD,paid,novacrm_platform
INV-001502,ACC-0134,2024-11-02,49,USD,overdue,novacrm_platform
INV-001503,ACC-0134,2024-12-03,49,USD,paid,novacrm_platform
INV-001504,ACC-0134,2025-01-03,49,USD,paid,novacrm_platform
INV-001505,ACC-0135,2023-09-04,49,USD,paid,novacrm_platform
INV-001506,ACC-0135,2023-10-01,49,USD,paid,novacrm_platform
INV-001507,ACC-0135,2023-11-04,128,USD,overdue,novacrm_platform|advanced_analytics
INV-001508,ACC-0135,2023-12-02,128,USD,paid,novacrm_platform|advanced_analytics
INV-001509,ACC-0135,2024-01-01,187,USD,paid,novacrm_platform|advanced_analytics|priority_support
INV-001510,ACC-0135,2024-02-04,187,USD,paid,novacrm_platform|advanced_analytics|priority_support
INV-001511,ACC-0135,2024-03-03,187,USD,paid,novacrm_platform|advanced_analytics|priority_support
INV-001512,ACC-0135,2024-04-01,187,USD,overdue,novacrm_platform|advanced_analytics|priority_support
INV-001513,ACC-0135,2024-05-02,187,USD,paid,novacrm_platform|advanced_analytics|priority_support
INV-001514,ACC-0135,2024-06-01,187,USD,paid,novacrm_platform|advanced_analytics|priority_support
INV-001515,ACC-0135,2024-07-02,187,USD,paid,novacrm_platform|advanced_analytics|priority_support
INV-001516,ACC-0135,2024-08-03,187,USD,paid,novacrm_platform|advanced_analytics|priority_support
INV-001517,ACC-0135,2024-09-04,187,USD,paid,novacrm_platform|advanced_analytics|priority_support
INV-001518,ACC-0135,2024-10-01,187,USD,paid,novacrm_platform|advanced_analytics|priority_support
INV-001519,ACC-0135,2024-11-03,187,USD,paid,novacrm_platform|advanced_analytics|priority_support
INV-001520,ACC-0135,2024-12-03,187,USD,paid,novacrm_platform|advanced_analytics|priority_support
INV-001521,ACC-0135,2025-01-04,187,USD,paid,novacrm_platform|advanced_analytics|priority_support
INV-001522,ACC-0136,2024-08-03,149,USD,paid,novacrm_platform
INV-001523,ACC-0136,2024-09-04,149,USD,paid,novacrm_platform
INV-001524,ACC-0136,2024-10-02,149,USD,paid,novacrm_platform
INV-001525,ACC-0136,2024-11-03,149,USD,paid,novacrm_platform
INV-001526,ACC-0136,2024-12-03,149,USD,paid,novacrm_platform
INV-001527,ACC-0136,2025-01-02,228,USD,paid,novacrm_platform|advanced_analytics
INV-001528,ACC-0137,2024-12-02,499,USD,paid,novacrm_platform
INV-001529,ACC-0137,2025-01-03,499,USD,paid,novacrm_platform
INV-001530,ACC-0138,2023-05-04,499,USD,paid,novacrm_platform
INV-001531,ACC-0138,2023-06-04,499,USD,paid,novacrm_platform
INV-001532,ACC-0138,2023-07-01,499,USD,paid,novacrm_platform
INV-001533,ACC-0138,2023-08-03,578,USD,paid,novacrm_platform|advanced_analytics
INV-001534,ACC-0138,2023-09-02,578,USD,paid,novacrm_platform|advanced_analytics
INV-001535,ACC-0138,2023-10-01,607,USD,paid,novacrm_platform|api_access|advanced_analytics
INV-001536,ACC-0138,2023-11-04,607,USD,paid,novacrm_platform|api_access|advanced_analytics
INV-001537,ACC-0138,2023-12-04,607,USD,paid,novacrm_platform|api_access|advanced_analytics
INV-001538,ACC-0138,2024-01-02,607,USD,paid,novacrm_platform|api_access|advanced_analytics
INV-001539,ACC-0138,2024-02-03,607,USD,paid,novacrm_platform|api_access|advanced_analytics
INV-001540,ACC-0138,2024-03-03,607,USD,paid,novacrm_platform|api_access|advanced_analytics
INV-001541,ACC-0138,2024-04-01,607,USD,paid,novacrm_platform|api_access|advanced_analytics
INV-001542,ACC-0138,2024-05-02,607,USD,paid,novacrm_platform|api_access|advanced_analytics
INV-001543,ACC-0138,2024-06-01,607,USD,paid,novacrm_platform|api_access|advanced_analytics
INV-001544,ACC-0138,2024-07-04,607,USD,paid,novacrm_platform|api_access|advanced_analytics
INV-001545,ACC-0138,2024-08-01,607,USD,paid,novacrm_platform|api_access|advanced_analytics
INV-001546,ACC-0138,2024-09-04,607,USD,paid,novacrm_platform|api_access|advanced_analytics
INV-001547,ACC-0138,2024-10-03,607,USD,paid,novacrm_platform|api_access|advanced_analytics
INV-001548,ACC-0138,2024-11-02,607,USD,paid,novacrm_platform|api_access|advanced_analytics
INV-001549,ACC-0138,2024-12-01,607,USD,paid,novacrm_platform|api_access|advanced_analytics
INV-001550,ACC-0138,2025-01-02,607,USD,paid,novacrm_platform|api_access|advanced_analytics
INV-001551,ACC-0139,2024-01-01,499,USD,paid,novacrm_platform
INV-001552,ACC-0139,2024-02-01,499,USD,paid,novacrm_platform
INV-001553,ACC-0139,2024-03-04,499,USD,paid,novacrm_platform
INV-001554,ACC-0139,2024-04-01,499,USD,paid,novacrm_platform
INV-001555,ACC-0139,2024-05-03,499,USD,paid,novacrm_platform
INV-001556,ACC-0139,2024-06-01,499,USD,paid,novacrm_platform
INV-001557,ACC-0139,2024-07-01,499,USD,paid,novacrm_platform
INV-001558,ACC-0139,2024-08-01,499,USD,overdue,novacrm_platform
INV-001559,ACC-0139,2024-09-02,499,USD,paid,novacrm_platform
INV-001560,ACC-0139,2024-10-02,499,USD,paid,novacrm_platform
INV-001561,ACC-0139,2024-11-02,499,USD,paid,novacrm_platform
INV-001562,ACC-0139,2024-12-02,499,USD,paid,novacrm_platform
INV-001563,ACC-0139,2025-01-04,499,USD,paid,novacrm_platform
INV-001564,ACC-0140,2023-11-03,499,USD,paid,novacrm_platform
INV-001565,ACC-0140,2023-12-04,499,USD,paid,novacrm_platform
INV-001566,ACC-0140,2024-01-02,499,USD,paid,novacrm_platform
INV-001567,ACC-0140,2024-02-04,499,USD,paid,novacrm_platform
INV-001568,ACC-0140,2024-03-02,499,USD,paid,novacrm_platform
INV-001569,ACC-0140,2024-04-04,499,USD,paid,novacrm_platform
INV-001570,ACC-0140,2024-05-03,499,USD,overdue,novacrm_platform
INV-001571,ACC-0140,2024-06-03,499,USD,paid,novacrm_platform
INV-001572,ACC-0140,2024-07-04,499,USD,paid,novacrm_platform
INV-001573,ACC-0140,2024-08-04,499,USD,paid,novacrm_platform
INV-001574,ACC-0140,2024-09-03,499,USD,paid,novacrm_platform
INV-001575,ACC-0140,2024-10-02,499,USD,paid,novacrm_platform
INV-001576,ACC-0140,2024-11-03,499,USD,paid,novacrm_platform
INV-001577,ACC-0140,2024-12-04,499,USD,paid,novacrm_platform
INV-001578,ACC-0140,2025-01-04,499,USD,paid,novacrm_platform
INV-001579,ACC-0141,2024-04-01,49,USD,paid,novacrm_platform
INV-001580,ACC-0141,2024-05-01,49,USD,overdue,novacrm_platform
INV-001581,ACC-0141,2024-06-03,78,USD,paid,novacrm_platform|api_access
INV-001582,ACC-0141,2024-07-02,78,USD,paid,novacrm_platform|api_access
INV-001583,ACC-0141,2024-08-03,78,USD,paid,novacrm_platform|api_access
INV-001584,ACC-0141,2024-09-03,78,USD,paid,novacrm_platform|api_access
INV-001585,ACC-0141,2024-10-02,78,USD,paid,novacrm_platform|api_access
INV-001586,ACC-0141,2024-11-04,178,USD,paid,novacrm_platform|api_access
INV-001587,ACC-0141,2024-12-02,178,USD,paid,novacrm_platform|api_access
INV-001588,ACC-0141,2025-01-02,178,USD,paid,novacrm_platform|api_access
INV-001589,ACC-0142,2023-09-03,49,USD,paid,novacrm_platform
INV-001590,ACC-0142,2023-10-04,49,USD,paid,novacrm_platform
INV-001591,ACC-0142,2023-11-02,49,USD,paid,novacrm_platform
INV-001592,ACC-0142,2023-12-03,78,USD,paid,novacrm_platform|api_access
INV-001593,ACC-0142,2024-01-02,78,USD,paid,novacrm_platform|api_access
INV-001594,ACC-0142,2024-02-01,78,USD,paid,novacrm_platform|api_access
INV-001595,ACC-0143,2023-12-03,49,USD,paid,novacrm_platform
INV-001596,ACC-0143,2024-01-04,49,USD,paid,novacrm_platform
INV-001597,ACC-0143,2024-02-01,49,USD,paid,novacrm_platform
INV-001598,ACC-0143,2024-03-03,49,USD,overdue,novacrm_platform
INV-001599,ACC-0143,2024-04-04,49,USD,paid,novacrm_platform
INV-001600,ACC-0143,2024-05-01,49,USD,paid,novacrm_platform
INV-001601,ACC-0144,2023-07-02,499,USD,paid,novacrm_platform
INV-001602,ACC-0144,2023-08-01,499,USD,paid,novacrm_platform
INV-001603,ACC-0144,2023-09-04,578,USD,paid,novacrm_platform|advanced_analytics
INV-001604,ACC-0144,2023-10-01,578,USD,paid,novacrm_platform|advanced_analytics
INV-001605,ACC-0144,2023-11-02,578,USD,paid,novacrm_platform|advanced_analytics
INV-001606,ACC-0144,2023-12-02,578,USD,paid,novacrm_platform|advanced_analytics
INV-001607,ACC-0144,2024-01-04,578,USD,paid,novacrm_platform|advanced_analytics
INV-001608,ACC-0144,2024-02-01,578,USD,overdue,novacrm_platform|advanced_analytics
INV-001609,ACC-0144,2024-03-03,578,USD,paid,novacrm_platform|advanced_analytics
INV-001610,ACC-0144,2024-04-02,578,USD,paid,novacrm_platform|advanced_analytics
INV-001611,ACC-0144,2024-05-01,578,USD,paid,novacrm_platform|advanced_analytics
INV-001612,ACC-0144,2024-06-01,578,USD,paid,novacrm_platform|advanced_analytics
INV-001613,ACC-0144,2024-07-03,578,USD,paid,novacrm_platform|advanced_analytics
INV-001614,ACC-0144,2024-08-04,578,USD,paid,novacrm_platform|advanced_analytics
INV-001615,ACC-0144,2024-09-02,578,USD,paid,novacrm_platform|advanced_analytics
INV-001616,ACC-0144,2024-10-04,578,USD,paid,novacrm_platform|advanced_analytics
INV-001617,ACC-0144,2024-11-04,578,USD,paid,novacrm_platform|advanced_analytics
INV-001618,ACC-0144,2024-12-02,578,USD,paid,novacrm_platform|advanced_analytics
INV-001619,ACC-0144,2025-01-02,578,USD,paid,novacrm_platform|advanced_analytics
INV-001620,ACC-0145,2023-02-03,49,USD,paid,novacrm_platform
INV-001621,ACC-0145,2023-03-03,49,USD,paid,novacrm_platform
INV-001622,ACC-0145,2023-04-01,49,USD,paid,novacrm_platform
INV-001623,ACC-0145,2023-05-04,108,USD,paid,novacrm_platform|priority_support
INV-001624,ACC-0145,2023-06-03,108,USD,paid,novacrm_platform|priority_support
INV-001625,ACC-0145,2023-07-03,108,USD,paid,novacrm_platform|priority_support
INV-001626,ACC-0145,2023-08-01,108,USD,paid,novacrm_platform|priority_support
INV-001627,ACC-0145,2023-09-02,108,USD,paid,novacrm_platform|priority_support
INV-001628,ACC-0145,2023-10-04,108,USD,overdue,novacrm_platform|priority_support
INV-001629,ACC-0145,2023-11-04,108,USD,paid,novacrm_platform|priority_support
INV-001630,ACC-0145,2023-12-02,108,USD,paid,novacrm_platform|priority_support
INV-001631,ACC-0145,2024-01-03,108,USD,paid,novacrm_platform|priority_support
INV-001632,ACC-0145,2024-02-01,108,USD,paid,novacrm_platform|priority_support
INV-001633,ACC-0145,2024-03-01,108,USD,paid,novacrm_platform|priority_support
INV-001634,ACC-0145,2024-04-02,108,USD,paid,novacrm_platform|priority_support
INV-001635,ACC-0145,2024-05-03,108,USD,paid,novacrm_platform|priority_support
INV-001636,ACC-0145,2024-06-01,108,USD,paid,novacrm_platform|priority_support
INV-001637,ACC-0145,2024-07-04,108,USD,paid,novacrm_platform|priority_support
INV-001638,ACC-0145,2024-08-02,108,USD,paid,novacrm_platform|priority_support
INV-001639,ACC-0145,2024-09-02,108,USD,paid,novacrm_platform|priority_support
INV-001640,ACC-0145,2024-10-03,108,USD,paid,novacrm_platform|priority_support
INV-001641,ACC-0145,2024-11-02,108,USD,paid,novacrm_platform|priority_support
INV-001642,ACC-0145,2024-12-01,108,USD,paid,novacrm_platform|priority_support
INV-001643,ACC-0145,2025-01-01,108,USD,paid,novacrm_platform|priority_support
INV-001644,ACC-0146,2023-12-01,149,USD,paid,novacrm_platform
INV-001645,ACC-0146,2024-01-03,149,USD,paid,novacrm_platform
INV-001646,ACC-0146,2024-02-01,178,USD,paid,novacrm_platform|api_access
INV-001647,ACC-0146,2024-03-03,178,USD,paid,novacrm_platform|api_access
INV-001648,ACC-0146,2024-04-03,178,USD,paid,novacrm_platform|api_access
INV-001649,ACC-0146,2024-05-01,178,USD,paid,novacrm_platform|api_access
INV-001650,ACC-0146,2024-06-04,178,USD,paid,novacrm_platform|api_access
INV-001651,ACC-0146,2024-07-04,178,USD,paid,novacrm_platform|api_access
INV-001652,ACC-0146,2024-08-01,178,USD,paid,novacrm_platform|api_access
INV-001653,ACC-0146,2024-09-04,178,USD,paid,novacrm_platform|api_access
INV-001654,ACC-0146,2024-10-01,178,USD,paid,novacrm_platform|api_access
INV-001655,ACC-0146,2024-11-04,178,USD,paid,novacrm_platform|api_access
INV-001656,ACC-0146,2024-12-01,178,USD,paid,novacrm_platform|api_access
INV-001657,ACC-0146,2025-01-03,178,USD,paid,novacrm_platform|api_access
INV-001658,ACC-0147,2024-05-04,49,USD,paid,novacrm_platform
INV-001659,ACC-0147,2024-06-01,49,USD,paid,novacrm_platform
INV-001660,ACC-0147,2024-07-03,49,USD,paid,novacrm_platform
INV-001661,ACC-0147,2024-08-03,49,USD,paid,novacrm_platform
INV-001662,ACC-0147,2024-09-03,49,USD,paid,novacrm_platform
INV-001663,ACC-0147,2024-10-03,137,USD,paid,novacrm_platform|api_access|priority_support
INV-001664,ACC-0147,2024-11-01,137,USD,paid,novacrm_platform|api_access|priority_support
INV-001665,ACC-0147,2024-12-03,137,USD,overdue,novacrm_platform|api_access|priority_support
INV-001666,ACC-0147,2025-01-03,137,USD,paid,novacrm_platform|api_access|priority_support
INV-001667,ACC-0148,2023-02-02,49,USD,paid,novacrm_platform
INV-001668,ACC-0148,2023-03-04,49,USD,paid,novacrm_platform
INV-001669,ACC-0148,2023-04-02,49,USD,paid,novacrm_platform
INV-001670,ACC-0148,2023-05-02,49,USD,paid,novacrm_platform
INV-001671,ACC-0148,2023-06-03,108,USD,paid,novacrm_platform|priority_support
INV-001672,ACC-0148,2023-07-03,108,USD,paid,novacrm_platform|priority_support
INV-001673,ACC-0148,2023-08-02,108,USD,paid,novacrm_platform|priority_support
INV-001674,ACC-0148,2023-09-02,108,USD,paid,novacrm_platform|priority_support
INV-001675,ACC-0148,2023-10-02,108,USD,paid,novacrm_platform|priority_support
INV-001676,ACC-0148,2023-11-03,108,USD,paid,novacrm_platform|priority_support
INV-001677,ACC-0148,2023-12-02,108,USD,paid,novacrm_platform|priority_support
INV-001678,ACC-0148,2024-01-02,108,USD,paid,novacrm_platform|priority_support
INV-001679,ACC-0148,2024-02-02,108,USD,paid,novacrm_platform|priority_support
INV-001680,ACC-0148,2024-03-01,108,USD,paid,novacrm_platform|priority_support
INV-001681,ACC-0148,2024-04-02,108,USD,paid,novacrm_platform|priority_support
INV-001682,ACC-0148,2024-05-03,108,USD,paid,novacrm_platform|priority_support
INV-001683,ACC-0148,2024-06-04,108,USD,paid,novacrm_platform|priority_support
INV-001684,ACC-0148,2024-07-03,108,USD,overdue,novacrm_platform|priority_support
INV-001685,ACC-0148,2024-08-03,108,USD,paid,novacrm_platform|priority_support
INV-001686,ACC-0148,2024-09-02,108,USD,paid,novacrm_platform|priority_support
INV-001687,ACC-0148,2024-10-02,108,USD,paid,novacrm_platform|priority_support
INV-001688,ACC-0148,2024-11-03,108,USD,paid,novacrm_platform|priority_support
INV-001689,ACC-0148,2024-12-02,108,USD,paid,novacrm_platform|priority_support
INV-001690,ACC-0148,2025-01-02,108,USD,paid,novacrm_platform|priority_support
INV-001691,ACC-0149,2024-12-03,49,USD,overdue,novacrm_platform
INV-001692,ACC-0150,2023-10-04,149,USD,paid,novacrm_platform
INV-001693,ACC-0150,2023-11-04,149,USD,paid,novacrm_platform
INV-001694,ACC-0150,2023-12-03,149,USD,paid,novacrm_platform
INV-001695,ACC-0150,2024-01-04,149,USD,paid,novacrm_platform
INV-001696,ACC-0150,2024-02-02,149,USD,paid,novacrm_platform
INV-001697,ACC-0150,2024-03-02,149,USD,paid,novacrm_platform
INV-001698,ACC-0150,2024-04-01,149,USD,paid,novacrm_platform
INV-001699,ACC-0150,2024-05-04,149,USD,overdue,novacrm_platform
INV-001700,ACC-0150,2024-06-02,149,USD,paid,novacrm_platform
INV-001701,ACC-0150,2024-07-01,149,USD,paid,novacrm_platform
INV-001702,ACC-0150,2024-08-04,149,USD,paid,novacrm_platform
INV-001703,ACC-0150,2024-09-04,149,USD,paid,novacrm_platform
INV-001704,ACC-0150,2024-10-04,499,USD,paid,novacrm_platform
INV-001705,ACC-0150,2024-11-04,499,USD,paid,novacrm_platform
INV-001706,ACC-0150,2024-12-01,499,USD,paid,novacrm_platform
INV-001707,ACC-0150,2025-01-04,499,USD,paid,novacrm_platform
